Protein,p_val,avg_log2FC,p_val_adj,clone1,clone2
Fc&#949;RI&#945;,0.00321051638362098,-1.63208306871889,0.144473237262944,DNMT3A-only,TET2-NPM1-FLT3
CD3,0.00340498472111757,3.32636634888884,0.153224312450291,DNMT3A-only,TET2-NPM1-FLT3
CD7,0.00342414466684191,2.85366042868407,0.154086510007886,DNMT3A-only,TET2-NPM1-FLT3
CD19,0.00633888449889415,2.10607033472912,0.285249802450237,DNMT3A-only,TET2-NPM1-FLT3
CD5,0.00665808126902536,2.95912731501609,0.299613657106141,DNMT3A-only,TET2-NPM1-FLT3
CD2,0.0114377893596232,2.9222592870152,0.514700521183044,DNMT3A-only,TET2-NPM1-FLT3
CD62P,0.0439914597268938,-2.41937281000156,1,DNMT3A-only,TET2-NPM1-FLT3
CD117,0.0617886859007178,1.7822049184523,1,DNMT3A-only,TET2-NPM1-FLT3
HLA-DR,0.0683242640896627,-1.25700596048639,1,DNMT3A-only,TET2-NPM1-FLT3
CD69,0.108316733678279,1.02892189515306,1,DNMT3A-only,TET2-NPM1-FLT3
CD34,0.111133529500443,0.826362696362399,1,DNMT3A-only,TET2-NPM1-FLT3
CD303,0.122629666708445,-1.08906514796708,1,DNMT3A-only,TET2-NPM1-FLT3
CD44,0.125778976138142,-0.730113188527051,1,DNMT3A-only,TET2-NPM1-FLT3
IgG2a,0.135411016894148,0.826596616681513,1,DNMT3A-only,TET2-NPM1-FLT3
CD16,0.200161009757318,1.36380203834635,1,DNMT3A-only,TET2-NPM1-FLT3
CD141,0.212756243317278,-0.78804517139522,1,DNMT3A-only,TET2-NPM1-FLT3
CD30,0.214820703288694,-0.885510830962267,1,DNMT3A-only,TET2-NPM1-FLT3
CD64,0.218064653243774,-1.01662937267883,1,DNMT3A-only,TET2-NPM1-FLT3
CD11c,0.252332609744941,-0.735200783956965,1,DNMT3A-only,TET2-NPM1-FLT3
CD45RO,0.287585784561252,0.689172322816556,1,DNMT3A-only,TET2-NPM1-FLT3
IgG1,0.289397989114928,0.669126637822386,1,DNMT3A-only,TET2-NPM1-FLT3
CD163,0.346339654413141,0.649738016470469,1,DNMT3A-only,TET2-NPM1-FLT3
CD45RA,0.34642684922935,1.13162762010055,1,DNMT3A-only,TET2-NPM1-FLT3
CD38,0.352494721953573,0.708495139134948,1,DNMT3A-only,TET2-NPM1-FLT3
CD11b,0.361012103389968,-0.533029230345766,1,DNMT3A-only,TET2-NPM1-FLT3
CD62L,0.383798463367938,1.4232698621327,1,DNMT3A-only,TET2-NPM1-FLT3
CD22,0.398056361239271,-0.284540036353452,1,DNMT3A-only,TET2-NPM1-FLT3
CD33,0.405419987071786,-0.301192629258498,1,DNMT3A-only,TET2-NPM1-FLT3
CD83,0.407308061630836,0.341287420855457,1,DNMT3A-only,TET2-NPM1-FLT3
CD4,0.464102620468425,0.498069838438342,1,DNMT3A-only,TET2-NPM1-FLT3
CD14,0.51147801789977,-0.895350507908182,1,DNMT3A-only,TET2-NPM1-FLT3
CD25,0.54806449475906,-0.174755331891098,1,DNMT3A-only,TET2-NPM1-FLT3
IgG2b,0.550817170171041,0.265566050331155,1,DNMT3A-only,TET2-NPM1-FLT3
CD123,0.57004529124405,0.365387117913928,1,DNMT3A-only,TET2-NPM1-FLT3
CD1c,0.576007811558078,0.191447489131145,1,DNMT3A-only,TET2-NPM1-FLT3
CD49d,0.585543192804815,-0.0550763822877531,1,DNMT3A-only,TET2-NPM1-FLT3
CD13,0.621620187635914,-0.0857845570841604,1,DNMT3A-only,TET2-NPM1-FLT3
CD71,0.716587244664722,0.28483208300414,1,DNMT3A-only,TET2-NPM1-FLT3
CD8,0.793107610048676,1.11753190310744,1,DNMT3A-only,TET2-NPM1-FLT3
CD45,0.82456877367696,0.0183322935711789,1,DNMT3A-only,TET2-NPM1-FLT3
CD90,0.832095842669625,-0.322338365420718,1,DNMT3A-only,TET2-NPM1-FLT3
CD10,0.985804729136274,0.135686420474159,1,DNMT3A-only,TET2-NPM1-FLT3
CD138,0.992149273135798,-0.249633853440516,1,DNMT3A-only,TET2-NPM1-FLT3
CD56,NA,-3.90604032896924,NA,DNMT3A-only,TET2-NPM1-FLT3
CD11c,1.12068790630143e-06,5.28210416555675,5.04309557835643e-05,DNMT3A-only,IDH-NPM1-FLT3
IgG1,0.00273029956728864,-2.44059834788374,0.122863480527989,DNMT3A-only,IDH-NPM1-FLT3
CD45,0.0107228351512455,2.86995259083105,0.482527581806048,DNMT3A-only,IDH-NPM1-FLT3
CD303,0.0221053491753534,-1.67669649250608,0.994740712890902,DNMT3A-only,IDH-NPM1-FLT3
IgG2b,0.0310679214087066,-1.56321783263519,1,DNMT3A-only,IDH-NPM1-FLT3
CD16,0.0536289055088902,3.66598206199461,1,DNMT3A-only,IDH-NPM1-FLT3
CD64,0.0791116989960224,3.10790907159723,1,DNMT3A-only,IDH-NPM1-FLT3
CD38,0.0841405001556601,2.18829257508571,1,DNMT3A-only,IDH-NPM1-FLT3
CD304,0.0842858394069102,-1.00580431520088,1,DNMT3A-only,IDH-NPM1-FLT3
CD30,0.0865496315233528,-1.16508546515178,1,DNMT3A-only,IDH-NPM1-FLT3
CD11b,0.0963859252220093,2.76700246269115,1,DNMT3A-only,IDH-NPM1-FLT3
CD33,0.150491584590181,2.11508377010114,1,DNMT3A-only,IDH-NPM1-FLT3
CD44,0.154618886802669,1.51235412096159,1,DNMT3A-only,IDH-NPM1-FLT3
CD49d,0.166558961811462,1.52114447641859,1,DNMT3A-only,IDH-NPM1-FLT3
CD7,0.189360454022822,2.08460288825178,1,DNMT3A-only,IDH-NPM1-FLT3
CD4,0.233281948753075,1.61766795727411,1,DNMT3A-only,IDH-NPM1-FLT3
CD71,0.274279913973124,1.93167593337045,1,DNMT3A-only,IDH-NPM1-FLT3
IgG2a,0.280873865292441,-0.613648682515605,1,DNMT3A-only,IDH-NPM1-FLT3
CD3,0.291962304172205,2.18497121983137,1,DNMT3A-only,IDH-NPM1-FLT3
CD138,0.324443640413786,-0.670589413055144,1,DNMT3A-only,IDH-NPM1-FLT3
CD13,0.332366455437322,1.08526714815507,1,DNMT3A-only,IDH-NPM1-FLT3
CD19,0.362584971887954,1.51981161788233,1,DNMT3A-only,IDH-NPM1-FLT3
CD45RA,0.437096419015976,1.39555878729529,1,DNMT3A-only,IDH-NPM1-FLT3
CD2,0.51183590021426,1.28045564407931,1,DNMT3A-only,IDH-NPM1-FLT3
CD62L,0.525068311361445,1.40471418131178,1,DNMT3A-only,IDH-NPM1-FLT3
CD69,0.538615249077014,-0.999647768022443,1,DNMT3A-only,IDH-NPM1-FLT3
CD83,0.569582327497436,-0.375265993870747,1,DNMT3A-only,IDH-NPM1-FLT3
CD123,0.578256485603341,0.823795580710014,1,DNMT3A-only,IDH-NPM1-FLT3
Fc&#949;RI&#945;,0.6499113957926,0.551931403361254,1,DNMT3A-only,IDH-NPM1-FLT3
CD117,0.661295426225844,0.768335337587526,1,DNMT3A-only,IDH-NPM1-FLT3
CD1c,0.674722375831831,0.708043365304356,1,DNMT3A-only,IDH-NPM1-FLT3
CD141,0.684227982398202,0.462396871254169,1,DNMT3A-only,IDH-NPM1-FLT3
CD90,0.715976637009223,-0.0136678082590826,1,DNMT3A-only,IDH-NPM1-FLT3
CD22,0.75362089964001,0.514698404531573,1,DNMT3A-only,IDH-NPM1-FLT3
CD8,0.772790694398915,0.693701695027634,1,DNMT3A-only,IDH-NPM1-FLT3
CD5,0.831598172985548,0.548803596188667,1,DNMT3A-only,IDH-NPM1-FLT3
HLA-DR,0.853413112961171,0.293521820377902,1,DNMT3A-only,IDH-NPM1-FLT3
CD45RO,0.941569402749745,0.319555295682111,1,DNMT3A-only,IDH-NPM1-FLT3
CD10,0.952205688134143,0.258485993545579,1,DNMT3A-only,IDH-NPM1-FLT3
CD56,0.957133231409906,0.321734925359478,1,DNMT3A-only,IDH-NPM1-FLT3
CD25,0.957709957144053,0.0118460389623118,1,DNMT3A-only,IDH-NPM1-FLT3
CD34,0.968653135539418,0.19321233051596,1,DNMT3A-only,IDH-NPM1-FLT3
CD14,NA,3.50108691726294,NA,DNMT3A-only,IDH-NPM1-FLT3
CD163,NA,3.56681812530692,NA,DNMT3A-only,IDH-NPM1-FLT3
CD62P,NA,-6.4946391990087,NA,DNMT3A-only,IDH-NPM1-FLT3
CD45RA,0.0510472026363285,1.75635684391178,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD19,0.0535569578211268,1.53504509798058,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD163,0.0652425427788562,1.76313878168156,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD14,0.10337769469472,2.08232133293733,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD3,0.125229936589347,1.70796371310157,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD7,0.133232860695987,1.37493239963304,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD25,0.145451663500286,0.359783616846079,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD34,0.146538299428211,0.211995023933197,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD13,0.150586574638934,0.516681604818523,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD2,0.154278212063564,1.4172893167796,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD44,0.158863405173213,0.278261047402424,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
IgG1,0.172305273764001,-1.29021927436849,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD45,0.182611859091088,0.394622873313667,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD303,0.207360444812652,-1.29959153333673,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD22,0.222832098842689,0.224430108849092,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
IgG2b,0.232157232267503,-1.29397982559738,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD71,0.243554386898746,0.869047508373498,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD123,0.251732139688184,0.462959387494267,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD1c,0.284581690970829,0.28549496338866,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD56,0.299580919866755,-1.30883186462274,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD45RO,0.331808104877955,0.19834421688831,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD304,0.343663942282079,-1.03986031098624,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD69,0.361180588121888,0.556619805816819,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD8,0.403762343214745,0.685504804180788,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD5,0.419909520575682,0.722121320659777,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD16,0.445779784910751,0.930801857118423,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD4,0.622940949505664,-0.248800242763059,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD90,0.65837853004141,-0.819852952493426,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
Fc&#949;RI&#945;,0.679190351392453,-0.343393890589479,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD33,0.702625434680243,-0.535782272491043,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD11b,0.71415636818203,-0.270218971552156,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD117,0.772383826771285,-0.186240732603784,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD11c,0.778532986724207,-0.592854028984707,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD83,0.778640448023145,-0.756804697551517,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD141,0.791102435359752,-0.410714122304602,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
HLA-DR,0.79384469180701,-1.06297583190238,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD49d,0.811924292265457,-0.503201818458798,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD38,0.819168609849796,-0.594770221142788,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD10,0.85399511752042,-0.312008376770128,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD30,0.884778156034955,-0.705328147978551,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD64,0.897780564311785,-1.07734717504664,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD138,0.903178168811111,-0.522889255855307,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD62L,0.911469835311756,-0.518295781241465,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
IgG2a,0.944179756703345,-0.693918258027493,1,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD62P,NA,-2.97487149030203,NA,DNMT3A-only,DNMT3A-IDH-NPM1-MAPK
CD30,0.00655080094168875,-2.81483373491232,0.294786042375994,DNMT3A-only,DNMT3A-NPM1-MAPK
CD19,0.053819559390838,1.94224763381837,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD45RA,0.0609143018665847,2.21978479071077,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD25,0.073213465847674,0.889045956278291,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD13,0.0836623090931662,1.02584911018621,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD1c,0.0917103552212218,1.07609043212976,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD303,0.17624339049802,-0.969862367835749,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD5,0.191899707378134,-1.53941949817489,1,DNMT3A-only,DNMT3A-NPM1-MAPK
IgG2b,0.20555953441758,-1.00979571553421,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD34,0.208349349838965,0.360120961224993,1,DNMT3A-only,DNMT3A-NPM1-MAPK
IgG1,0.225328517161265,-0.788404178469294,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD22,0.227017853917639,0.491874515969925,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD71,0.257036567873119,1.19574424374875,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD56,0.282913804987821,-1.09288022172337,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD44,0.303129870160398,0.358002566515184,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD4,0.346887403748266,-0.935260344287311,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD7,0.362810625918049,1.18484426051297,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD123,0.427524524089229,0.550586909869221,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD8,0.427656385249514,1.18566229129901,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD69,0.433230939026681,0.903670389871953,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD304,0.463398094491954,-0.712533427568081,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD45,0.557473240732752,0.290390751796199,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD138,0.559413166198289,0.212477912730413,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD141,0.569914656546835,0.075720283416107,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD11b,0.57843320896452,0.250562595836306,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD3,0.58020489025637,-0.468718199337883,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD16,0.642755582578505,1.07665526424145,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD45RO,0.669179472534329,-0.390950624521367,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD33,0.673326571365516,-0.276864939362468,1,DNMT3A-only,DNMT3A-NPM1-MAPK
IgG2a,0.760045240907796,-0.219801644663197,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD90,0.772466949494898,-0.392792303230205,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD10,0.780331397252754,0.0196512515685781,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD38,0.786459172126773,-0.246395666047118,1,DNMT3A-only,DNMT3A-NPM1-MAPK
Fc&#949;RI&#945;,0.79679530345646,-0.140803845155072,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD2,0.807867772636678,-0.0641089935807138,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD11c,0.823681462223076,-0.343945313383312,1,DNMT3A-only,DNMT3A-NPM1-MAPK
HLA-DR,0.826425821685014,-0.785553932630434,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD49d,0.918611627273585,-0.245198651746916,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD117,0.924235451551458,0.051022339026126,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD64,0.943500814194496,-0.777335010767065,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD83,0.988033813157558,-0.249052833782666,1,DNMT3A-only,DNMT3A-NPM1-MAPK
CD62L,NA,-1.60322052556924,NA,DNMT3A-only,DNMT3A-NPM1-MAPK
CD14,NA,2.56538332819271,NA,DNMT3A-only,DNMT3A-NPM1-MAPK
CD163,NA,2.09702058052977,NA,DNMT3A-only,DNMT3A-NPM1-MAPK
CD62P,NA,-2.53970885698631,NA,DNMT3A-only,DNMT3A-NPM1-MAPK
CD8,0.00461225685601962,-1.92644626402914,0.207551558520883,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD304,0.0278850312155855,-1.50014138157361,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD16,0.0711468285177282,-1.15858046625632,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD44,0.149017975396494,-0.585853294722549,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD25,0.152082013190004,1.07536828398272,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD64,0.166004966831293,-0.728008545234643,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD69,0.176803301309542,1.25451271939903,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD10,0.18235127729338,-0.616728635375779,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD163,0.185399857896373,-0.575503038367888,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD11b,0.189741418154659,-0.405225141362085,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD117,0.201956302231688,1.83808615297162,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD123,0.220735920897228,1.61023257215849,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD11c,0.226877263482163,-0.457008993965863,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD34,0.259410960798025,1.36199755687306,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
IgG2a,0.264032262145256,1.43758494123323,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD141,0.273642873766276,-0.59972636257457,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD22,0.302250812738523,-0.531300900956864,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD303,0.307160168221932,-0.854880643151446,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD33,0.308977240788339,-0.0678443980456729,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD49d,0.325900128770632,0.022981519274623,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
HLA-DR,0.337598933228269,-0.324414042459837,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD83,0.382693859742667,0.754261494066424,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
Fc&#949;RI&#945;,0.395739840368964,-0.176264755460403,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD14,0.396241732535445,-0.234628142340478,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD1c,0.414100746310558,0.769555767111279,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
IgG2b,0.429038102411004,0.907696743749115,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD19,0.487127332626248,0.77817648535914,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD45RO,0.506984903359612,1.09276128030064,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD30,0.520010131801273,-0.509851635717683,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD7,0.541504788138742,1.42567666016582,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD13,0.587993547249028,0.224857894722444,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD5,0.622772982757985,1.28619996106587,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD138,0.652453899496983,0.326169659907728,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD45,0.702612827245705,0.388443067099494,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD2,0.810816188131107,0.614710115024956,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD90,0.818566761653723,-0.124041374779882,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD4,0.839769806868071,0.392591516196733,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD62L,0.911807797121032,1.13204847190228,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
IgG1,0.939827103470923,0.314437319021326,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD38,0.950315899902712,0.638564197285291,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD3,0.952070220511309,0.848188817097434,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD71,0.975853832233512,0.304453933720151,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD45RA,0.986641129895366,0.66607958483012,1,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD56,NA,-4.47935098075713,NA,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD62P,NA,-4.09308467304595,NA,DNMT3A-NPM1-FLT3,TET2-NPM1-FLT3
CD62P,1.16371367983129e-80,-8.16835106205308,5.2367115592408e-79,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD11c,8.19188208332324e-07,5.56029595554785,3.68634693749546e-05,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
IgG1,0.000172551250289849,-2.7952876666848,0.0077648062630432,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD8,0.000386797960934793,-2.35027647210894,0.0174059082420657,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD45,0.00792027379617526,3.24006336435937,0.356412320827887,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD64,0.0242901662377663,3.39652989904142,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
IgG2b,0.027128502098363,-0.921087139217225,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD303,0.0306906915601226,-1.44251198769045,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD33,0.0346342396186408,2.34843200131396,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
Fc&#949;RI&#945;,0.035136672929611,2.00774971661974,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD163,0.0359221825998269,2.34157707046857,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD11b,0.0380914493897814,2.89480655167483,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD5,0.0851480363862895,-1.12412375776155,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD38,0.0861181607077967,2.11836163323605,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD123,0.105353292474743,2.06864103495457,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD14,0.150961573371431,4.16180928283064,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD10,0.164755411955927,-0.493929062304359,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD71,0.171300072439058,1.95129778408646,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD2,0.190359482723254,-1.02709352791093,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD30,0.243740024966633,-0.789426269907199,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD69,0.25329179418926,-0.774056943776474,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD1c,0.254018921208371,1.28615164328449,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD44,0.255913611889027,1.65661401476609,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD49d,0.260913228527138,1.59920237798097,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD4,0.275518184747344,1.5121896350325,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD56,0.301430102066281,-0.251575726428414,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD13,0.310416405380073,1.39590959996168,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD3,0.384049001558268,-0.293206311960041,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD25,0.385026375784958,1.26196965483613,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD304,0.42850284173246,-0.383560338393882,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
HLA-DR,0.454253215227766,1.22611373840445,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD16,0.523109233473488,1.14359955739194,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
IgG2a,0.627085851520122,-0.00266035796388664,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD138,0.630485310599569,-0.0947858997069009,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD45RA,0.647312071662475,0.930010752024866,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD117,0.668942920540768,0.82421657210684,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD62L,0.681182703804043,1.11349279108136,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD45RO,0.714029294318761,0.723144253166192,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD83,0.718544774287572,0.03770807934022,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD90,0.729395510511271,0.184629182381753,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD34,0.758445017495721,0.728847191026622,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD7,0.82381713961939,0.656619119733538,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD141,0.847737629465163,0.65071568007482,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD19,0.866173955096957,0.191917768512355,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD22,0.871654713974554,0.267937539928161,1,DNMT3A-NPM1-FLT3,IDH-NPM1-FLT3
CD62P,2.29396655433624e-06,-4.64858335334642,0.000103228494945131,DNMT3A-NPM1-FLT3,DNMT3A-IDH-NPM1-MAPK
CD8,0.00236168256171822,-2.35847336295579,0.10627571527732,DNMT3A-NPM1-FLT3,DNMT3A-IDH-NPM1-MAPK
CD25,0.00263174764346291,1.6099072327199,0.118428643955831,DNMT3A-NPM1-FLT3,DNMT3A-IDH-NPM1-MAPK
CD56,0.00777595486002288,-1.88214251641063,0.34991796870103,DNMT3A-NPM1-FLT3,DNMT3A-IDH-NPM1-MAPK
